NIVEL_CLUSTER,CNAE,CNAE_ESPELHO,SCORE
2,4623101,4693100,0.7738614679155108
2,4623101,4692300,0.7701962104475628
0,4623102,4623102,1.0
1,4623102,4623102,1.0
2,4623102,4623102,1.0
1,4623102,4623101,0.8171864108960295
2,4623102,4623101,0.8171864108960295
1,4623102,4623199,0.8134339564490424
2,4623102,4623199,0.8134339564490424
1,4623102,4623109,0.8042483406731251
2,4623102,4623109,0.8042483406731251
1,4623102,4623103,0.8015585163493812
2,4623102,4623103,0.8015585163493812
2,4623102,4623107,0.7999169353995421
2,4623102,4623108,0.7908588272294387
2,4623102,4623105,0.7847990141651966
2,4623102,4623104,0.7774189691433806
2,4623102,4634699,0.7762862973302621
2,4623102,4634601,0.7736211318886881
0,4623103,4623103,1.0
1,4623103,4623103,1.0
2,4623103,4623103,1.0
1,4623103,4623199,0.8234542496368019
2,4623103,4623199,0.8234542496368019
1,4623103,4623101,0.8231843307928005
2,4623103,4623101,0.8231843307928005
1,4623103,4623107,0.8184135155077197
2,4623103,4623107,0.8184135155077197
1,4623103,4623109,0.8174384920310722
2,4623103,4623109,0.8174384920310722
1,4623103,4623105,0.8062994701218574
2,4623103,4623105,0.8062994701218574
1,4623103,4623108,0.8062833429407037
2,4623103,4623108,0.8062833429407037
1,4623103,4623102,0.8015585163493812
2,4623103,4623102,0.8015585163493812
2,4623103,4622200,0.7911363497527615
2,4623103,4623106,0.7798290376710537
2,4623103,4692300,0.7790582468683233
2,4623103,4693100,0.7757207192119465
2,4623103,4641901,0.7743196434009597
2,4623103,4623104,0.7723099453092206
0,4623104,4623104,1.0
1,4623104,4623104,1.0
2,4623104,4623104,1.0
1,4623104,4636201,0.8035482883809042
2,4623104,4636201,0.8035482883809042
2,4623104,4623199,0.7948129388174657
2,4623104,4623101,0.7825037354688172
2,4623104,4636202,0.7822163449694846
2,4623104,4623109,0.7777164297783729
2,4623104,4623102,0.7774189691433806
2,4623104,4623103,0.7723099453092206
0,4623105,4623105,1.0
1,4623105,4623105,1.0
2,4623105,4623105,1.0
1,4623105,4623109,0.8245536380504006
2,4623105,4623109,0.8245536380504006
1,4623105,4623101,0.8175644133308695
2,4623105,4623101,0.8175644133308695
1,4623105,4623199,0.8119809723279859
2,4623105,4623199,0.8119809723279859
1,4623105,4623103,0.8062994701218574
2,4623105,4623103,0.8062994701218574
2,4623105,4623108,0.7940083944297227
2,4623105,4623107,0.7937844553221148
2,4623105,4622200,0.7868616296320418
2,4623105,4621400,0.7851016183672817
2,4623105,4623102,0.7847990141651966
2,4623105,4693100,0.7706684860045744
2,4623105,4639701,0.7702919224846682
0,4623106,4623106,1.0
1,4623106,4623106,1.0
2,4623106,4623106,1.0
2,4623106,4623199,0.7906394695450624
2,4623106,4623101,0.7819015068166141
2,4623106,4623103,0.7798290376710537
2,4623106,4623108,0.7783403177156949
2,4623106,4623107,0.7772061752675816
2,4623106,4623109,0.7769668897253281
0,4623107,4623107,1.0
1,4623107,4623107,1.0
2,4623107,4623107,1.0
1,4623107,4623103,0.8184135155077197
2,4623107,4623103,0.8184135155077197
1,4623107,4623101,0.8062076574574464
2,4623107,4623101,0.8062076574574464
2,4623107,4623102,0.7999169353995421
2,4623107,4623199,0.7997229755282956
2,4623107,4623109,0.7970181745175084
2,4623107,4623105,0.7937844553221148
2,4623107,4622200,0.786291483413106
2,4623107,4623108,0.784520412301241
2,4623107,4623106,0.7772061752675816
0,4623108,4623108,1.0
1,4623108,4623108,1.0
2,4623108,4623108,1.0
1,4623108,4623199,0.8339474147091349
2,4623108,4623199,0.8339474147091349
1,4623108,4623109,0.8224028587485734
2,4623108,4623109,0.8224028587485734
1,4623108,4623101,0.8194244113611193
2,4623108,4623101,0.8194244113611193
1,4623108,4623103,0.8062833429407037
2,4623108,4623103,0.8062833429407037
2,4623108,4623105,0.7940083944297227
2,4623108,4623102,0.7908588272294387
2,4623108,4639702,0.788055099817209
2,4623108,4623107,0.784520412301241
2,4623108,4692300,0.7797587570679608
2,4623108,4623106,0.7783403177156949
2,4623108,4693100,0.7775790135322421
2,4623108,4622200,0.7769063191687969
2,4623108,4632003,0.7708993556661042
0,4623109,4623109,1.0
1,4623109,4623109,1.0
2,4623109,4623109,1.0
1,4623109,4623101,0.9008969565785968
2,4623109,4623101,0.9008969565785968
1,4623109,4623199,0.8456402219458634
2,4623109,4623199,0.8456402219458634
1,4623109,4623105,0.8245536380504006
2,4623109,4623105,0.8245536380504006
1,4623109,4623108,0.8224028587485734
2,4623109,4623108,0.8224028587485734
1,4623109,4623103,0.8174384920310722
2,4623109,4623103,0.8174384920310722
1,4623109,4623102,0.8042483406731251
2,4623109,4623102,0.8042483406731251
2,4623109,4634699,0.79783233942729
2,4623109,4623107,0.7970181745175084
2,4623109,4633803,0.7867297182163699
2,4623109,4622200,0.7855021450921155
2,4623109,4634601,0.7840288856256078
2,4623109,4639701,0.7832342047276633
2,4623109,4693100,0.7794312354974773
2,4623109,4623104,0.7777164297783729
2,4623109,4623106,0.7769668897253281
2,4623109,4789004,0.7764100143614431
2,4623109,4633802,0.7755594399402388
2,4623109,4691500,0.7751308916711964
2,4623109,4637105,0.7746809853385004
2,4623109,4634602,0.7727605679635889
2,4623109,4692300,0.7720010421479848
2,4623109,4634603,0.770397033454771
0,4623199,4623199,1.0
1,4623199,4623199,1.0
2,4623199,4623199,1.0
1,4623199,4623101,0.8465419373838479
2,4623199,4623101,0.8465419373838479
1,4623199,4623109,0.8456402219458634
2,4623199,4623109,0.8456402219458634
1,4623199,4623108,0.8339474147091349
2,4623199,4623108,0.8339474147091349
1,4623199,4623103,0.8234542496368019
2,4623199,4623103,0.8234542496368019
1,4623199,4623102,0.8134339564490424
2,4623199,4623102,0.8134339564490424
1,4623199,4623105,0.8119809723279859
2,4623199,4623105,0.8119809723279859
1,4623199,4693100,0.8013045180330035
2,4623199,4693100,0.8013045180330035
2,4623199,4623107,0.7997229755282956
2,4623199,4622200,0.7959617397027686
2,4623199,4692300,0.7948855871982751
2,4623199,4623104,0.7948129388174657
2,4623199,4623106,0.7906394695450624
2,4623199,4637199,0.7891054891419238
2,4623199,4611700,0.7855225381471804
2,4623199,4634699,0.7832799277157353
2,4623199,4637105,0.781665522617558
2,4623199,4639701,0.7732866881772261
2,4623199,4691500,0.7724617459469687
2,4623199,4689399,0.7703085866483147
2,4623199,4621400,0.770071155975222
0,4631100,4631100,1.0
1,4631100,4631100,1.0
2,4631100,4631100,1.0
2,4631100,4639701,0.7795198299304585
2,4631100,4637105,0.7759759553071343
0,4632001,4632001,1.0
1,4632001,4632001,1.0
2,4632001,4632001,1.0
1,4632001,4632003,0.8796194689787212
2,4632001,4632003,0.8796194689787212
1,4632001,4632002,0.8710399408147182
2,4632001,4632002,0.8710399408147182
2,4632001,4639701,0.7725401722355725
2,4632001,4637104,0.7711455202402713
0,4632002,4632002,1.0
1,4632002,4632002,1.0
2,4632002,4632002,1.0
1,4632002,4632001,0.8710399408147182
2,4632002,4632001,0.8710399408147182
1,4632002,4632003,0.8636231027143262
2,4632002,4632003,0.8636231027143262
2,4632002,4637102,0.7738180435283191
2,4632002,4637104,0.7720213960075186
0,4632003,4632003,1.0
1,4632003,4632003,1.0
2,4632003,4632003,1.0
1,4632003,4632001,0.8796194689787212
2,4632003,4632001,0.8796194689787212
1,4632003,4632002,0.8636231027143262
2,4632003,4632002,0.8636231027143262
2,4632003,4639702,0.7767916685287036
2,4632003,4623108,0.7708993556661042
0,4633801,4633801,1.0
1,4633801,4633801,1.0
2,4633801,4633801,1.0
2,4633801,4724500,0.786386332792146
2,4633801,4634603,0.7798515794793397
2,4633801,4639701,0.778732889639477
2,4633801,4637105,0.7706256753373955
0,4633802,4633802,1.0
1,4633802,4633802,1.0
2,4633802,4633802,1.0
1,4633802,4634602,0.8301254518731336
2,4633802,4634602,0.8301254518731336
2,4633802,4633803,0.7925849638974906
2,4633802,4623101,0.7784246402093646
2,4633802,4623109,0.7755594399402388
0,4633803,4633803,1.0
1,4633803,4633803,1.0
2,4633803,4633803,1.0
2,4633803,4633802,0.7925849638974906
2,4633803,4623101,0.7905510621101398
2,4633803,4623109,0.7867297182163699
2,4633803,4634602,0.7741807203815693
2,4633803,4634699,0.7726852401386515
0,4634601,4634601,1.0
1,4634601,4634601,1.0
2,4634601,4634601,1.0
1,4634601,4634699,0.8671989627017741
2,4634601,4634699,0.8671989627017741
2,4634601,4634603,0.7928096855005202
2,4634601,4634602,0.7919608649158726
2,4634601,4623109,0.7840288856256078
2,4634601,4639701,0.7836576413669947
2,4634601,4623101,0.7833623286866149
2,4634601,4722901,0.7800659774658955
2,4634601,4623102,0.7736211318886881
2,4634601,4637105,0.771763506666621
0,4634602,4634602,1.0
1,4634602,4634602,1.0
2,4634602,4634602,1.0
1,4634602,4633802,0.8301254518731336
2,4634602,4633802,0.8301254518731336
1,4634602,4634699,0.8054626586399899
2,4634602,4634699,0.8054626586399899
2,4634602,4634601,0.7919608649158726
2,4634602,4634603,0.7793675861210889
2,4634602,4623101,0.7783796902200733
2,4634602,4633803,0.7741807203815693
2,4634602,4623109,0.7727605679635889
0,4634603,4634603,1.0
1,4634603,4634603,1.0
2,4634603,4634603,1.0
1,4634603,4634699,0.8098560787077422
2,4634603,4634699,0.8098560787077422
2,4634603,4639701,0.7929392553894646
2,4634603,4634601,0.7928096855005202
2,4634603,4637105,0.7839453278641222
2,4634603,4633801,0.7798515794793397
2,4634603,4634602,0.7793675861210889
2,4634603,4722902,0.776832043665612
2,4634603,4637199,0.7765921887554653
2,4634603,4639702,0.7705185131819657
2,4634603,4623109,0.770397033454771
0,4634699,4634699,1.0
1,4634699,4634699,1.0
2,4634699,4634699,1.0
1,4634699,4634601,0.8671989627017741
2,4634699,4634601,0.8671989627017741
1,4634699,4634603,0.8098560787077422
2,4634699,4634603,0.8098560787077422
1,4634699,4634602,0.8054626586399899
2,4634699,4634602,0.8054626586399899
2,4634699,4623109,0.79783233942729
2,4634699,4639701,0.7922254184297682
2,4634699,4623101,0.7918069255439208
2,4634699,4637199,0.7888991472333989
2,4634699,4623199,0.7832799277157353
2,4634699,4722901,0.7824291683293387
2,4634699,4637105,0.7809199539014183
2,4634699,4623102,0.7762862973302621
2,4634699,4633803,0.7726852401386515
2,4634699,4639702,0.7704980132352215
0,4635401,4635401,1.0
1,4635401,4635401,1.0
2,4635401,4635401,1.0
2,4635401,4635499,0.7706374315332672
0,4635402,4635402,1.0
1,4635402,4635402,1.0
2,4635402,4635402,1.0
2,4635402,4635499,0.7911830534379202
2,4635402,4635403,0.7785541243398836
0,4635403,4635403,1.0
1,4635403,4635403,1.0
2,4635403,4635403,1.0
1,4635403,4639702,0.8101029096119117
2,4635403,4639702,0.8101029096119117
2,4635403,4635499,0.7957445584366517
2,4635403,4635402,0.7785541243398836
0,4635499,4635499,1.0
1,4635499,4635499,1.0
2,4635499,4635499,1.0
1,4635499,4637199,0.8240679661658544
2,4635499,4637199,0.8240679661658544
1,4635499,4637105,0.8007050100943057
2,4635499,4637105,0.8007050100943057
2,4635499,4635403,0.7957445584366517
2,4635499,4639701,0.7943806544950542
2,4635499,4635402,0.7911830534379202
2,4635499,4637102,0.782961197038921
2,4635499,4723700,0.7783483314240583
2,4635499,4693100,0.7720603696093258
2,4635499,4635401,0.7706374315332672
0,4636201,4636201,1.0
1,4636201,4636201,1.0
2,4636201,4636201,1.0
1,4636201,4636202,0.834072923136398
2,4636201,4636202,0.834072923136398
1,4636201,4623104,0.8035482883809042
2,4636201,4623104,0.8035482883809042
2,4636201,4639701,0.779008015792581
0,4636202,4636202,1.0
1,4636202,4636202,1.0
2,4636202,4636202,1.0
1,4636202,4636201,0.834072923136398
2,4636202,4636201,0.834072923136398
2,4636202,4623104,0.7822163449694846
0,4637101,4637101,1.0
1,4637101,4637101,1.0
2,4637101,4637101,1.0
2,4637101,4621400,0.7962548303141743
2,4637101,4637199,0.7770950458524328
2,4637101,4637105,0.7761854100432968
2,4637101,4637102,0.7731999894282747
0,4637102,4637102,1.0
1,4637102,4637102,1.0
2,4637102,4637102,1.0
1,4637102,4637105,0.8225470356738507
2,4637102,4637105,0.8225470356738507
1,4637102,4637199,0.8181414769068102
2,4637102,4637199,0.8181414769068102
1,4637102,4639701,0.8103737058888498
2,4637102,4639701,0.8103737058888498
2,4637102,4637106,0.7942603494866802
2,4637102,4637103,0.7854576886385994
2,4637102,4637104,0.7839473065033662
2,4637102,4635499,0.782961197038921
2,4637102,4639702,0.779058469209135
2,4637102,4637107,0.7771523686811486
2,4637102,4693100,0.775330388033562
2,4637102,4632002,0.7738180435283191
2,4637102,4691500,0.7737727956101691
2,4637102,4637101,0.7731999894282747
0,4637103,4637103,1.0
1,4637103,4637103,1.0
2,4637103,4637103,1.0
1,4637103,4637105,0.8021839895603633
2,4637103,4637105,0.8021839895603633
1,4637103,4637199,0.8010076266177163
2,4637103,4637199,0.8010076266177163
2,4637103,4639701,0.7905875343905752
2,4637103,4637102,0.7854576886385994
2,4637103,4681803,0.7799941290472981
2,4637103,4681805,0.7797461877947078
2,4637103,4681801,0.7760130373439976
2,4637103,4693100,0.7742761601003487
2,4637103,4691500,0.7705188602218369
0,4637104,4637104,1.0
1,4637104,4637104,1.0
2,4637104,4637104,1.0
1,4637104,4637105,0.8008978977418421
2,4637104,4637105,0.8008978977418421
2,4637104,4637199,0.7995824349887489
2,4637104,4639701,0.7957370906240717
2,4637104,4637102,0.7839473065033662
2,4637104,4637107,0.7777394617556945
2,4637104,4632002,0.7720213960075186
2,4637104,4632001,0.7711455202402713
0,4637105,4637105,1.0
1,4637105,4637105,1.0
2,4637105,4637105,1.0
1,4637105,4637199,0.8633875004390226
2,4637105,4637199,0.8633875004390226
1,4637105,4639701,0.8453087131253615
2,4637105,4639701,0.8453087131253615
1,4637105,4637102,0.8225470356738507
2,4637105,4637102,0.8225470356738507
1,4637105,4691500,0.815789608843154
2,4637105,4691500,0.815789608843154
1,4637105,4693100,0.8069620369362451
2,4637105,4693100,0.8069620369362451
1,4637105,4637103,0.8021839895603633
2,4637105,4637103,0.8021839895603633
1,4637105,4639702,0.8015342616950047
2,4637105,4639702,0.8015342616950047
1,4637105,4637104,0.8008978977418421
2,4637105,4637104,0.8008978977418421
1,4637105,4635499,0.8007050100943057
2,4637105,4635499,0.8007050100943057
2,4637105,4637106,0.7883816577873021
2,4637105,4692300,0.7850808341480257
2,4637105,4634603,0.7839453278641222
2,4637105,4623199,0.781665522617558
2,4637105,4634699,0.7809199539014183
2,4637105,4689399,0.77878822239949
2,4637105,4729699,0.7778590956722291
2,4637105,4729602,0.7764131136600317
2,4637105,4637101,0.7761854100432968
2,4637105,4631100,0.7759759553071343
2,4637105,4637107,0.7755633974610759
2,4637105,4623109,0.7746809853385004
2,4637105,4634601,0.771763506666621
2,4637105,4633801,0.7706256753373955
0,4637106,4637106,1.0
1,4637106,4637106,1.0
2,4637106,4637106,1.0
2,4637106,4637102,0.7942603494866802
2,4637106,4637105,0.7883816577873021
2,4637106,4637199,0.7870910460972026
2,4637106,4637107,0.7788009200788186
2,4637106,4639701,0.7727473191520807
0,4637107,4637107,1.0
1,4637107,4637107,1.0
2,4637107,4637107,1.0
2,4637107,4721104,0.7899340477978061
2,4637107,4637106,0.7788009200788186
2,4637107,4637104,0.7777394617556945
2,4637107,4637102,0.7771523686811486
2,4637107,4637105,0.7755633974610759
2,4637107,4637199,0.7733656923322758
0,4637199,4637199,1.0
1,4637199,4637199,1.0
2,4637199,4637199,1.0
1,4637199,4637105,0.8633875004390226
2,4637199,4637105,0.8633875004390226
1,4637199,4639701,0.8430503491828438
2,4637199,4639701,0.8430503491828438
1,4637199,4635499,0.8240679661658544
2,4637199,4635499,0.8240679661658544
1,4637199,4637102,0.8181414769068102
2,4637199,4637102,0.8181414769068102
1,4637199,4689399,0.807345912938195
2,4637199,4689399,0.807345912938195
1,4637199,4693100,0.8062722295699262
2,4637199,4693100,0.8062722295699262
1,4637199,4691500,0.8035940891792364
2,4637199,4691500,0.8035940891792364
1,4637199,4637103,0.8010076266177163
2,4637199,4637103,0.8010076266177163
1,4637199,4729699,0.8000283799805341
2,4637199,4729699,0.8000283799805341
2,4637199,4637104,0.7995824349887489
2,4637199,4639702,0.7976314470320958
2,4637199,4623199,0.7891054891419238
2,4637199,4634699,0.7888991472333989
2,4637199,4637106,0.7870910460972026
2,4637199,4729602,0.7813496257304169
2,4637199,4649499,0.7811284311803605
2,4637199,4692300,0.7793248229661569
2,4637199,4637101,0.7770950458524328
2,4637199,4634603,0.7765921887554653
2,4637199,4684299,0.7761593184301243
2,4637199,4637107,0.7733656923322758
0,4639701,4639701,1.0
1,4639701,4639701,1.0
2,4639701,4639701,1.0
1,4639701,4637105,0.8453087131253615
2,4639701,4637105,0.8453087131253615
1,4639701,4637199,0.8430503491828438
2,4639701,4637199,0.8430503491828438
1,4639701,4639702,0.8393171404543799
2,4639701,4639702,0.8393171404543799
1,4639701,4691500,0.8373457529070618
2,4639701,4691500,0.8373457529070618
1,4639701,4637102,0.8103737058888498
2,4639701,4637102,0.8103737058888498
1,4639701,4693100,0.8099229936087424
2,4639701,4693100,0.8099229936087424
2,4639701,4637104,0.7957370906240717
2,4639701,4635499,0.7943806544950542
2,4639701,4634603,0.7929392553894646
2,4639701,4634699,0.7922254184297682
2,4639701,4637103,0.7905875343905752
2,4639701,4692300,0.7891075800507033
2,4639701,4729699,0.7846146058374074
2,4639701,4729602,0.784595849848915
2,4639701,4634601,0.7836576413669947
2,4639701,4623109,0.7832342047276633
2,4639701,4631100,0.7795198299304585
2,4639701,4636201,0.779008015792581
2,4639701,4633801,0.778732889639477
2,4639701,4623199,0.7732866881772261
2,4639701,4637106,0.7727473191520807
2,4639701,4632001,0.7725401722355725
2,4639701,4617600,0.7717182257101036
2,4639701,4623105,0.7702919224846682
0,4639702,4639702,1.0
1,4639702,4639702,1.0
2,4639702,4639702,1.0
1,4639702,4639701,0.8393171404543799
2,4639702,4639701,0.8393171404543799
1,4639702,4635403,0.8101029096119117
2,4639702,4635403,0.8101029096119117
1,4639702,4637105,0.8015342616950047
2,4639702,4637105,0.8015342616950047
2,4639702,4637199,0.7976314470320958
2,4639702,4691500,0.797098546564417
2,4639702,4623108,0.788055099817209
2,4639702,4637102,0.779058469209135
2,4639702,4632003,0.7767916685287036
2,4639702,4693100,0.7744930551003135
2,4639702,4634603,0.7705185131819657
2,4639702,4634699,0.7704980132352215
0,4641901,4641901,1.0
1,4641901,4641901,1.0
2,4641901,4641901,1.0
1,4641901,4641903,0.8572795328008774
2,4641901,4641903,0.8572795328008774
1,4641901,4641902,0.8264246335517779
2,4641901,4641902,0.8264246335517779
1,4641901,4642701,0.8070534346140873
2,4641901,4642701,0.8070534346140873
2,4641901,4649405,0.7945145375715458
2,4641901,4642702,0.7916971313544839
2,4641901,4649404,0.7855714330013502
2,4641901,4755501,0.780801722380358
2,4641901,4647801,0.7776102321894596
2,4641901,4649499,0.7754368077053674
2,4641901,4693100,0.7748459519652386
2,4641901,4623103,0.7743196434009597
2,4641901,4689302,0.7722457286966754
2,4641901,4692300,0.7707630453160577
2,4641901,4643502,0.7700580491841013
0,4641902,4641902,1.0
1,4641902,4641902,1.0
2,4641902,4641902,1.0
1,4641902,4641901,0.8264246335517779
2,4641902,4641901,0.8264246335517779
1,4641902,4641903,0.8231116135910838
2,4641902,4641903,0.8231116135910838
1,4641902,4649404,0.8097881470322916
2,4641902,4649404,0.8097881470322916
2,4641902,4755503,0.7924513236249888
2,4641902,4755502,0.7826277833670412
2,4641902,4649405,0.7817430650260657
2,4641902,4642701,0.7814138351577474
2,4641902,4755501,0.7803283835691065
2,4641902,4642702,0.7755693894257117
2,4641902,4649499,0.771169428676583
0,4641903,4641903,1.0
1,4641903,4641903,1.0
2,4641903,4641903,1.0
1,4641903,4641901,0.8572795328008774
2,4641903,4641901,0.8572795328008774
1,4641903,4641902,0.8231116135910838
2,4641903,4641902,0.8231116135910838
2,4641903,4642701,0.7963928241257476
2,4641903,4649404,0.7935409025176778
2,4641903,4642702,0.7831334852746865
2,4641903,4755502,0.7809852433027827
2,4641903,4649405,0.77699462364975
2,4641903,4649499,0.7716179742929715
0,4642701,4642701,1.0
1,4642701,4642701,1.0
2,4642701,4642701,1.0
1,4642701,4642702,0.8687402306793195
2,4642701,4642702,0.8687402306793195
1,4642701,4641901,0.8070534346140873
2,4642701,4641901,0.8070534346140873
2,4642701,4781400,0.797408173321593
2,4642701,4643501,0.7973778113082256
2,4642701,4641903,0.7963928241257476
2,4642701,4643502,0.7944261894310389
2,4642701,4693100,0.7882479745596447
2,4642701,4649499,0.7858203011973428
2,4642701,4641902,0.7814138351577474
2,4642701,4649404,0.7774471092631976
2,4642701,4692300,0.7760918881346364
0,4642702,4642702,1.0
1,4642702,4642702,1.0
2,4642702,4642702,1.0
1,4642702,4642701,0.8687402306793195
2,4642702,4642701,0.8687402306793195
2,4642702,4641901,0.7916971313544839
2,4642702,4643502,0.7874807498015358
2,4642702,4781400,0.7846259559681598
2,4642702,4641903,0.7831334852746865
2,4642702,4643501,0.7830980558908048
2,4642702,4641902,0.7755693894257117
2,4642702,4649499,0.7725570649188268
0,4643501,4643501,1.0
1,4643501,4643501,1.0
2,4643501,4643501,1.0
1,4643501,4643502,0.8236958962153148
2,4643501,4643502,0.8236958962153148
1,4643501,4782201,0.8057922909787236
2,4643501,4782201,0.8057922909787236
2,4643501,4642701,0.7973778113082256
2,4643501,4782202,0.7863889891449793
2,4643501,4642702,0.7830980558908048
2,4643501,4693100,0.7706816874552166
0,4643502,4643502,1.0
1,4643502,4643502,1.0
2,4643502,4643502,1.0
1,4643502,4643501,0.8236958962153148
2,4643502,4643501,0.8236958962153148
2,4643502,4642701,0.7944261894310389
2,4643502,4642702,0.7874807498015358
2,4643502,4641901,0.7700580491841013
0,4644301,4644301,1.0
1,4644301,4644301,1.0
2,4644301,4644301,1.0
1,4644301,4644302,0.8776197611580552
2,4644301,4644302,0.8776197611580552
2,4644301,4771704,0.7774515365339602
2,4644301,4771701,0.7722144226898766
0,4644302,4644302,1.0
1,4644302,4644302,1.0
2,4644302,4644302,1.0
1,4644302,4644301,0.8776197611580552
2,4644302,4644301,0.8776197611580552
2,4644302,4771704,0.7974317840734625
2,4644302,4771701,0.7728932781933142
0,4645101,4645101,1.0
1,4645101,4645101,1.0
2,4645101,4645101,1.0
1,4645101,4645102,0.8179410113822708
2,4645101,4645102,0.8179410113822708
1,4645101,4645103,0.8150199866939845
2,4645101,4645103,0.8150199866939845
2,4645101,4618402,0.775081649662978
0,4645102,4645102,1.0
1,4645102,4645102,1.0
2,4645102,4645102,1.0
1,4645102,4645103,0.8183335527502711
2,4645102,4645103,0.8183335527502711
1,4645102,4645101,0.8179410113822708
2,4645102,4645101,0.8179410113822708
2,4645102,4773300,0.7713988047679097
0,4645103,4645103,1.0
1,4645103,4645103,1.0
2,4645103,4645103,1.0
1,4645103,4645102,0.8183335527502711
2,4645103,4645102,0.8183335527502711
1,4645103,4645101,0.8150199866939845
2,4645103,4645101,0.8150199866939845
2,4645103,4664800,0.7861449078502035
2,4645103,4618402,0.7778424472186157
0,4646001,4646001,1.0
1,4646001,4646001,1.0
2,4646001,4646001,1.0
1,4646001,4646002,0.8662899189900599
2,4646001,4646002,0.8662899189900599
1,4646001,4772500,0.8095917115573021
2,4646001,4772500,0.8095917115573021
2,4646001,4649408,0.7842087332065479
0,4646002,4646002,1.0
1,4646002,4646002,1.0
2,4646002,4646002,1.0
1,4646002,4646001,0.8662899189900599
2,4646002,4646001,0.8662899189900599
1,4646002,4649408,0.8217814208815403
2,4646002,4649408,0.8217814208815403
2,4646002,4649409,0.7947436889100402
2,4646002,4772500,0.7917726303796856
0,4647801,4647801,1.0
1,4647801,4647801,1.0
2,4647801,4647801,1.0
1,4647801,4647802,0.8742790339542509
2,4647801,4647802,0.8742790339542509
2,4647801,4686901,0.7990864735730313
2,4647801,4761003,0.7954033793876186
2,4647801,4687701,0.7922640040018736
2,4647801,4686902,0.7909187826934821
2,4647801,4641901,0.7776102321894596
2,4647801,4761001,0.7760586871893744
2,4647801,4693100,0.7727209252804274
2,4647801,4761002,0.7702860244885317
0,4647802,4647802,1.0
1,4647802,4647802,1.0
2,4647802,4647802,1.0
1,4647802,4647801,0.8742790339542509
2,4647802,4647801,0.8742790339542509
2,4647802,4761001,0.7989283536383895
2,4647802,4761002,0.7944754051201752
2,4647802,4761003,0.793793296197426
2,4647802,4618403,0.7775555753094713
0,4649401,4649401,1.0
1,4649401,4649401,1.0
2,4649401,4649401,1.0
1,4649401,4649402,0.8695541908986841
2,4649401,4649402,0.8695541908986841
1,4649401,4649499,0.8494663413100939
2,4649401,4649499,0.8494663413100939
2,4649401,4673700,0.7873697838325963
2,4649401,4649404,0.7806512149131148
2,4649401,4652400,0.7794650732283582
2,4649401,4759899,0.7733962442930477
2,4649401,4669999,0.7728980673138128
2,4649401,4649403,0.7706445060295665
0,4649402,4649402,1.0
1,4649402,4649402,1.0
2,4649402,4649402,1.0
1,4649402,4649401,0.8695541908986841
2,4649402,4649401,0.8695541908986841
1,4649402,4649499,0.8434334931492139
2,4649402,4649499,0.8434334931492139
2,4649402,4652400,0.7968676881053343
2,4649402,4757100,0.7870870769420389
2,4649402,4651601,0.7864580887051419
2,4649402,4649404,0.7823527256637817
2,4649402,4759899,0.7793352893449715
2,4649402,4649407,0.7773745486043392
2,4649402,4669999,0.7759005810414148
2,4649402,4651602,0.7728357088055349
0,4649403,4649403,1.0
1,4649403,4649403,1.0
2,4649403,4649403,1.0
1,4649403,4763603,0.8017019874127838
2,4649403,4763603,0.8017019874127838
2,4649403,4649499,0.7913871489619777
2,4649403,4649401,0.7706445060295665
0,4649404,4649404,1.0
1,4649404,4649404,1.0
2,4649404,4649404,1.0
1,4649404,4649499,0.8139229064825338
2,4649404,4649499,0.8139229064825338
1,4649404,4641902,0.8097881470322916
2,4649404,4641902,0.8097881470322916
2,4649404,4641903,0.7935409025176778
2,4649404,4641901,0.7855714330013502
2,4649404,4649402,0.7823527256637817
2,4649404,4649401,0.7806512149131148
2,4649404,4754701,0.7793903052797091
2,4649404,4649405,0.7790020129926206
2,4649404,4642701,0.7774471092631976
2,4649404,4754702,0.7770244778517696
2,4649404,4649406,0.7725888320139093
0,4649405,4649405,1.0
1,4649405,4649405,1.0
2,4649405,4649405,1.0
1,4649405,4759801,0.8264978502750226
2,4649405,4759801,0.8264978502750226
2,4649405,4641901,0.7945145375715458
2,4649405,4641902,0.7817430650260657
2,4649405,4649404,0.7790020129926206
2,4649405,4641903,0.77699462364975
2,4649405,4649499,0.7717285062535824
0,4649406,4649406,1.0
1,4649406,4649406,1.0
2,4649406,4649406,1.0
2,4649406,4754703,0.7726739746718828
2,4649406,4649404,0.7725888320139093
0,4649407,4649407,1.0
1,4649407,4649407,1.0
2,4649407,4649407,1.0
2,4649407,4762800,0.7836855663858566
2,4649407,4649499,0.7822817877797174
2,4649407,4649402,0.7773745486043392
0,4649408,4649408,1.0
1,4649408,4649408,1.0
2,4649408,4649408,1.0
1,4649408,4649409,0.8584258393447336
2,4649408,4649409,0.8584258393447336
1,4649408,4646002,0.8217814208815403
2,4649408,4646002,0.8217814208815403
2,4649408,4649499,0.7884534386486568
2,4649408,4646001,0.7842087332065479
0,4649409,4649409,1.0
1,4649409,4649409,1.0
2,4649409,4649409,1.0
1,4649409,4649408,0.8584258393447336
2,4649409,4649408,0.8584258393447336
2,4649409,4646002,0.7947436889100402
0,4649410,4649410,1.0
1,4649410,4649410,1.0
2,4649410,4649410,1.0
2,4649410,4783101,0.776022741774533
0,4649499,4649499,1.0
1,4649499,4649499,1.0
2,4649499,4649499,1.0
1,4649499,4649401,0.8494663413100939
