DIVISAO,GRUPO,CLASSE,SUBCLASSE,FULL,ADA_002_DIVISAO,ADA_002_GRUPO,ADA_002_CLASSE,ADA_002_SUBCLASSE,ADA_002_FULL,3_SMALL_DIVISAO,3_SMALL_GRUPO,3_SMALL_CLASSE,3_SMALL_SUBCLASSE,3_SMALL_FULL
61,61.1,61.10-8,6110-8/03,6110-8/03,,19.0,155.0,191.0,143.0,18.0,5.0,46.0,238.0,197.0
61,61.1,61.10-8,6110-8/99,6110-8/99,,19.0,155.0,263.0,143.0,18.0,5.0,46.0,236.0,157.0
61,61.2,61.20-5,6120-5/01,6120-5/01,,19.0,155.0,,143.0,18.0,5.0,46.0,264.0,198.0
61,61.2,61.20-5,6120-5/02,6120-5/02,,19.0,155.0,191.0,143.0,18.0,5.0,46.0,238.0,198.0
61,61.2,61.20-5,6120-5/99,6120-5/99,,19.0,155.0,263.0,143.0,18.0,5.0,46.0,236.0,
61,61.3,61.30-2,6130-2/00,6130-2/00,,19.0,155.0,190.0,143.0,18.0,5.0,55.0,282.0,198.0
61,61.4,61.41-8,6141-8/00,6141-8/00,,19.0,163.0,181.0,144.0,18.0,5.0,55.0,282.0,198.0
61,61.4,61.42-6,6142-6/00,6142-6/00,,19.0,163.0,181.0,144.0,18.0,5.0,54.0,282.0,134.0
61,61.4,61.43-4,6143-4/00,6143-4/00,,19.0,163.0,181.0,144.0,18.0,5.0,54.0,282.0,134.0
61,61.9,61.90-6,6190-6/01,6190-6/01,,56.0,,190.0,123.0,18.0,,40.0,283.0,112.0
61,61.9,61.90-6,6190-6/02,6190-6/02,,56.0,,190.0,123.0,18.0,,40.0,282.0,112.0
61,61.9,61.90-6,6190-6/99,6190-6/99,,56.0,,278.0,123.0,18.0,,40.0,320.0,112.0
62,62.0,62.01-5,6201-5/01,6201-5/01,9.0,56.0,36.0,203.0,219.0,18.0,,69.0,39.0,282.0
62,62.0,62.01-5,6201-5/02,6201-5/02,9.0,56.0,36.0,128.0,219.0,18.0,,69.0,83.0,282.0
62,62.0,62.02-3,6202-3/00,6202-3/00,9.0,56.0,36.0,203.0,219.0,18.0,,69.0,39.0,282.0
62,62.0,62.03-1,6203-1/00,6203-1/00,9.0,56.0,36.0,203.0,219.0,18.0,,69.0,39.0,282.0
62,62.0,62.04-0,6204-0/00,6204-0/00,9.0,56.0,149.0,140.0,220.0,18.0,,126.0,84.0,
62,62.0,62.09-1,6209-1/00,6209-1/00,9.0,56.0,149.0,140.0,220.0,18.0,,126.0,,283.0
63,63.1,63.11-9,6311-9/00,6311-9/00,9.0,56.0,150.0,190.0,200.0,18.0,61.0,126.0,283.0,283.0
63,63.1,63.19-4,6319-4/00,6319-4/00,9.0,56.0,150.0,190.0,200.0,18.0,61.0,,283.0,283.0
63,63.9,63.91-7,6391-7/00,6391-7/00,9.0,56.0,62.0,86.0,287.0,18.0,61.0,11.0,169.0,
63,63.9,63.99-2,6399-2/00,6399-2/00,9.0,56.0,55.0,,287.0,18.0,61.0,,320.0,
64,64.1,64.10-7,6410-7/00,6410-7/00,21.0,35.0,92.0,153.0,191.0,19.0,71.0,132.0,265.0,301.0
64,64.2,64.21-2,6421-2/00,6421-2/00,21.0,35.0,92.0,153.0,191.0,19.0,71.0,133.0,265.0,301.0
64,64.2,64.22-1,6422-1/00,6422-1/00,21.0,35.0,92.0,153.0,198.0,19.0,71.0,132.0,284.0,
64,64.2,64.23-9,6423-9/00,6423-9/00,21.0,35.0,92.0,126.0,191.0,19.0,71.0,133.0,284.0,
64,64.2,64.24-7,6424-7/01,6424-7/01,21.0,35.0,,,191.0,19.0,71.0,112.0,,219.0
64,64.2,64.24-7,6424-7/02,6424-7/02,21.0,35.0,,249.0,191.0,19.0,71.0,112.0,,219.0
64,64.2,64.24-7,6424-7/03,6424-7/03,21.0,35.0,,,191.0,19.0,71.0,112.0,266.0,219.0
64,64.2,64.24-7,6424-7/04,6424-7/04,21.0,35.0,,249.0,191.0,19.0,71.0,112.0,266.0,219.0
64,64.3,64.31-0,6431-0/00,6431-0/00,21.0,35.0,92.0,153.0,198.0,19.0,71.0,132.0,284.0,
64,64.3,64.32-8,6432-8/00,6432-8/00,21.0,35.0,,180.0,198.0,19.0,71.0,,239.0,292.0
64,64.3,64.33-6,6433-6/00,6433-6/00,21.0,35.0,92.0,153.0,198.0,19.0,71.0,133.0,265.0,292.0
64,64.3,64.34-4,6434-4/00,6434-4/00,21.0,35.0,62.0,86.0,237.0,19.0,71.0,11.0,169.0,
64,64.3,64.35-2,6435-2/01,6435-2/01,21.0,35.0,,238.0,238.0,19.0,71.0,112.0,267.0,254.0
64,64.3,64.35-2,6435-2/02,6435-2/02,21.0,35.0,,238.0,237.0,19.0,71.0,112.0,267.0,262.0
64,64.3,64.35-2,6435-2/03,6435-2/03,21.0,35.0,,217.0,,19.0,71.0,112.0,239.0,262.0
64,64.3,64.36-1,6436-1/00,6436-1/00,21.0,35.0,117.0,217.0,238.0,19.0,71.0,112.0,240.0,254.0
64,64.3,64.37-9,6437-9/00,6437-9/00,21.0,35.0,117.0,238.0,237.0,19.0,71.0,112.0,267.0,262.0
64,64.3,64.38-7,6438-7/01,6438-7/01,21.0,35.0,92.0,153.0,198.0,19.0,71.0,132.0,284.0,302.0
64,64.3,64.38-7,6438-7/99,6438-7/99,21.0,35.0,92.0,306.0,237.0,19.0,71.0,132.0,320.0,302.0
64,64.4,64.40-9,6440-9/00,6440-9/00,21.0,36.0,117.0,152.0,218.0,19.0,31.0,15.0,,135.0
64,64.5,64.50-6,6450-6/00,6450-6/00,21.0,36.0,117.0,208.0,218.0,19.0,,112.0,240.0,229.0
64,64.6,64.61-1,6461-1/00,6461-1/00,21.0,36.0,,217.0,218.0,19.0,65.0,118.0,,229.0
64,64.6,64.62-0,6462-0/00,6462-0/00,21.0,36.0,118.0,189.0,218.0,19.0,65.0,118.0,,229.0
64,64.6,64.63-8,6463-8/00,6463-8/00,21.0,36.0,118.0,189.0,218.0,19.0,65.0,118.0,,229.0
64,64.7,64.70-1,6470-1/01,6470-1/01,21.0,36.0,,189.0,217.0,19.0,70.0,112.0,168.0,201.0
64,64.7,64.70-1,6470-1/02,6470-1/02,21.0,36.0,,,217.0,19.0,70.0,112.0,168.0,201.0
64,64.7,64.70-1,6470-1/03,6470-1/03,21.0,36.0,,189.0,,19.0,70.0,112.0,,229.0
64,64.9,64.91-3,6491-3/00,6491-3/00,21.0,9.0,117.0,180.0,,19.0,,112.0,267.0,
64,64.9,64.92-1,6492-1/00,6492-1/00,21.0,9.0,,250.0,177.0,19.0,,112.0,266.0,254.0
64,64.9,64.93-0,6493-0/00,6493-0/00,21.0,9.0,105.0,135.0,160.0,19.0,,78.0,142.0,229.0
64,64.9,64.99-9,6499-9/01,6499-9/01,21.0,9.0,,201.0,177.0,19.0,,120.0,239.0,229.0
64,64.9,64.99-9,6499-9/02,6499-9/02,21.0,9.0,,208.0,178.0,19.0,,120.0,240.0,229.0
64,64.9,64.99-9,6499-9/03,6499-9/03,21.0,9.0,,250.0,178.0,19.0,,120.0,266.0,254.0
64,64.9,64.99-9,6499-9/04,6499-9/04,21.0,9.0,,,178.0,19.0,,120.0,284.0,184.0
64,64.9,64.99-9,6499-9/05,6499-9/05,21.0,9.0,,249.0,178.0,19.0,,120.0,266.0,254.0
64,64.9,64.99-9,6499-9/99,6499-9/99,21.0,9.0,,306.0,,19.0,,120.0,320.0,184.0
65,65.1,65.11-1,6511-1/01,6511-1/01,22.0,46.0,74.0,136.0,115.0,20.0,15.0,52.0,157.0,185.0
65,65.1,65.11-1,6511-1/02,6511-1/02,22.0,46.0,74.0,,115.0,20.0,15.0,52.0,,185.0
65,65.1,65.12-0,6512-0/00,6512-0/00,22.0,46.0,74.0,136.0,115.0,20.0,15.0,53.0,157.0,185.0
65,65.2,65.20-1,6520-1/00,6520-1/00,22.0,46.0,83.0,136.0,115.0,20.0,15.0,53.0,158.0,185.0
65,65.3,65.30-8,6530-8/00,6530-8/00,22.0,46.0,74.0,136.0,115.0,20.0,15.0,52.0,157.0,185.0
65,65.4,65.41-3,6541-3/00,6541-3/00,22.0,46.0,84.0,150.0,116.0,20.0,16.0,52.0,158.0,185.0
65,65.4,65.42-1,6542-1/00,6542-1/00,22.0,46.0,84.0,150.0,116.0,20.0,16.0,53.0,158.0,185.0
65,65.5,65.50-2,6550-2/00,6550-2/00,22.0,46.0,,,116.0,20.0,13.0,,,185.0
66,66.1,66.11-8,6611-8/01,6611-8/01,22.0,14.0,91.0,178.0,215.0,20.0,71.0,,166.0,230.0
66,66.1,66.11-8,6611-8/02,6611-8/02,22.0,14.0,91.0,179.0,215.0,20.0,71.0,,166.0,231.0
66,66.1,66.11-8,6611-8/03,6611-8/03,22.0,14.0,91.0,179.0,215.0,20.0,71.0,,166.0,231.0
66,66.1,66.11-8,6611-8/04,6611-8/04,22.0,14.0,91.0,125.0,215.0,20.0,71.0,,,231.0
66,66.1,66.12-6,6612-6/01,6612-6/01,22.0,14.0,91.0,152.0,190.0,20.0,71.0,,167.0,220.0
66,66.1,66.12-6,6612-6/02,6612-6/02,22.0,14.0,91.0,180.0,190.0,20.0,71.0,,167.0,220.0
66,66.1,66.12-6,6612-6/03,6612-6/03,22.0,14.0,91.0,,190.0,20.0,71.0,,167.0,220.0
66,66.1,66.12-6,6612-6/04,6612-6/04,22.0,14.0,91.0,178.0,190.0,20.0,71.0,,166.0,220.0
66,66.1,66.12-6,6612-6/05,6612-6/05,22.0,14.0,91.0,201.0,190.0,20.0,71.0,,,207.0
66,66.1,66.13-4,6613-4/00,6613-4/00,22.0,14.0,,126.0,216.0,20.0,71.0,97.0,191.0,230.0
66,66.1,66.19-3,6619-3/01,6619-3/01,22.0,14.0,41.0,99.0,215.0,20.0,71.0,120.0,310.0,207.0
66,66.1,66.19-3,6619-3/02,6619-3/02,22.0,14.0,41.0,180.0,216.0,20.0,71.0,120.0,285.0,220.0
66,66.1,66.19-3,6619-3/03,6619-3/03,22.0,14.0,41.0,153.0,,20.0,71.0,120.0,285.0,209.0
66,66.1,66.19-3,6619-3/04,6619-3/04,22.0,14.0,41.0,126.0,216.0,20.0,71.0,120.0,,230.0
66,66.1,66.19-3,6619-3/05,6619-3/05,22.0,14.0,41.0,126.0,216.0,20.0,71.0,120.0,191.0,230.0
66,66.1,66.19-3,6619-3/99,6619-3/99,22.0,14.0,41.0,306.0,,20.0,71.0,120.0,,230.0
66,66.2,66.21-5,6621-5/01,6621-5/01,22.0,46.0,106.0,,115.0,20.0,13.0,,149.0,208.0
66,66.2,66.21-5,6621-5/02,6621-5/02,22.0,46.0,106.0,204.0,93.0,20.0,13.0,,281.0,208.0
66,66.2,66.22-3,6622-3/00,6622-3/00,22.0,46.0,,151.0,116.0,20.0,13.0,,149.0,208.0
66,66.2,66.29-1,6629-1/00,6629-1/00,22.0,46.0,41.0,,93.0,20.0,13.0,,,208.0
66,66.3,66.30-4,6630-4/00,6630-4/00,22.0,36.0,91.0,,160.0,20.0,70.0,97.0,142.0,209.0
68,68.1,68.10-2,6810-2/01,6810-2/01,18.0,36.0,104.0,148.0,138.0,19.0,67.0,78.0,151.0,114.0
68,68.1,68.10-2,6810-2/02,6810-2/02,18.0,36.0,104.0,149.0,139.0,19.0,67.0,78.0,151.0,114.0
68,68.1,68.10-2,6810-2/03,6810-2/03,18.0,36.0,104.0,149.0,138.0,19.0,67.0,78.0,151.0,114.0
68,68.2,68.21-8,6821-8/01,6821-8/01,18.0,36.0,104.0,148.0,138.0,19.0,67.0,78.0,151.0,114.0
68,68.2,68.21-8,6821-8/02,6821-8/02,18.0,36.0,104.0,148.0,138.0,19.0,67.0,78.0,151.0,114.0
68,68.2,68.22-6,6822-6/00,6822-6/00,18.0,36.0,105.0,135.0,139.0,19.0,67.0,78.0,151.0,114.0
69,69.1,69.11-7,6911-7/01,6911-7/01,21.0,21.0,,,298.0,21.0,59.0,135.0,,206.0
69,69.1,69.11-7,6911-7/02,6911-7/02,21.0,21.0,,211.0,298.0,21.0,59.0,135.0,,206.0
69,69.1,69.11-7,6911-7/03,6911-7/03,21.0,21.0,,,298.0,21.0,59.0,135.0,6.0,206.0
69,69.1,69.12-5,6912-5/00,6912-5/00,21.0,21.0,147.0,,298.0,21.0,59.0,61.0,169.0,206.0
69,69.2,69.20-6,6920-6/01,6920-6/01,21.0,20.0,136.0,204.0,299.0,21.0,59.0,135.0,329.0,206.0
69,69.2,69.20-6,6920-6/02,6920-6/02,21.0,20.0,136.0,204.0,299.0,21.0,59.0,135.0,,206.0
70,70.2,70.20-4,7020-4/00,7020-4/00,21.0,20.0,136.0,139.0,299.0,22.0,59.0,135.0,281.0,
71,71.1,71.11-1,7111-1/00,7111-1/00,12.0,2.0,151.0,138.0,286.0,11.0,32.0,134.0,229.0,182.0
71,71.1,71.12-0,7112-0/00,7112-0/00,12.0,2.0,151.0,138.0,286.0,11.0,32.0,134.0,229.0,182.0
71,71.1,71.19-7,7119-7/01,7119-7/01,12.0,2.0,152.0,138.0,292.0,11.0,32.0,,229.0,182.0
71,71.1,71.19-7,7119-7/02,7119-7/02,12.0,2.0,152.0,112.0,293.0,11.0,32.0,,57.0,182.0
71,71.1,71.19-7,7119-7/03,7119-7/03,12.0,2.0,152.0,138.0,292.0,11.0,32.0,,229.0,182.0
71,71.1,71.19-7,7119-7/04,7119-7/04,12.0,2.0,152.0,212.0,,11.0,32.0,,18.0,182.0
71,71.1,71.19-7,7119-7/99,7119-7/99,12.0,2.0,152.0,307.0,293.0,11.0,32.0,,324.0,182.0
71,71.2,71.20-1,7120-1/00,7120-1/00,12.0,22.0,152.0,141.0,292.0,11.0,47.0,47.0,276.0,182.0
72,72.1,72.10-0,7210-0/00,7210-0/00,10.0,22.0,85.0,167.0,165.0,12.0,47.0,47.0,18.0,161.0
72,72.2,72.20-7,7220-7/00,7220-7/00,10.0,22.0,85.0,167.0,165.0,12.0,47.0,47.0,18.0,161.0
73,73.1,73.11-4,7311-4/00,7311-4/00,10.0,69.0,62.0,86.0,287.0,12.0,,11.0,169.0,241.0
73,73.1,73.12-2,7312-2/00,7312-2/00,10.0,69.0,63.0,139.0,287.0,12.0,,11.0,169.0,241.0
73,73.1,73.19-0,7319-0/01,7319-0/01,10.0,69.0,72.0,262.0,287.0,12.0,,145.0,178.0,241.0
73,73.1,73.19-0,7319-0/02,7319-0/02,10.0,69.0,72.0,70.0,287.0,12.0,,145.0,170.0,241.0
73,73.1,73.19-0,7319-0/03,7319-0/03,10.0,69.0,72.0,70.0,287.0,12.0,,145.0,170.0,241.0
73,73.1,73.19-0,7319-0/04,7319-0/04,10.0,69.0,72.0,85.0,287.0,12.0,,145.0,152.0,241.0
73,73.1,73.19-0,7319-0/99,7319-0/99,10.0,69.0,72.0,307.0,287.0,12.0,,145.0,331.0,241.0
73,73.2,73.20-3,7320-3/00,7320-3/00,10.0,22.0,63.0,85.0,287.0,12.0,47.0,47.0,152.0,241.0
74,74.1,74.10-2,7410-2/02,7410-2/02,10.0,39.0,135.0,128.0,262.0,18.0,8.0,,,181.0
74,74.1,74.10-2,7410-2/03,7410-2/03,10.0,39.0,135.0,128.0,262.0,18.0,8.0,,83.0,181.0
74,74.1,74.10-2,7410-2/99,7410-2/99,10.0,39.0,135.0,307.0,,18.0,8.0,,324.0,181.0
74,74.2,74.20-0,7420-0/01,7420-0/01,10.0,64.0,,87.0,122.0,18.0,68.0,40.0,230.0,93.0
74,74.2,74.20-0,7420-0/02,7420-0/02,10.0,64.0,,87.0,122.0,18.0,68.0,40.0,230.0,93.0
74,74.2,74.20-0,7420-0/03,7420-0/03,10.0,64.0,,79.0,122.0,18.0,68.0,40.0,275.0,93.0
74,74.2,74.20-0,7420-0/04,7420-0/04,10.0,64.0,,,122.0,18.0,68.0,40.0,152.0,93.0
74,74.2,74.20-0,7420-0/05,7420-0/05,10.0,64.0,,79.0,122.0,18.0,68.0,40.0,222.0,93.0
74,74.9,74.90-1,7490-1/01,7490-1/01,10.0,9.0,,138.0,277.0,18.0,65.0,,,277.0
74,74.9,74.90-1,7490-1/02,7490-1/02,10.0,9.0,,,277.0,18.0,65.0,,3.0,277.0
74,74.9,74.90-1,7490-1/03,7490-1/03,10.0,9.0,,36.0,182.0,18.0,65.0,,175.0,
74,74.9,74.90-1,7490-1/04,7490-1/04,10.0,9.0,,139.0,277.0,18.0,65.0,,281.0,277.0
74,74.9,74.90-1,7490-1/05,7490-1/05,10.0,9.0,,182.0,277.0,18.0,65.0,,177.0,288.0
74,74.9,74.90-1,7490-1/99,7490-1/99,10.0,9.0,,307.0,277.0,18.0,65.0,,330.0,277.0
75,75.0,75.00-1,7500-1/00,7500-1/00,,,167.0,194.0,182.0,1.0,48.0,147.0,196.0,
77,77.1,77.11-0,7711-0/00,7711-0/00,18.0,,134.0,78.0,56.0,19.0,,15.0,159.0,158.0
77,77.1,77.19-5,7719-5/01,7719-5/01,18.0,,,78.0,56.0,19.0,,15.0,159.0,159.0
77,77.1,77.19-5,7719-5/02,7719-5/02,18.0,,,78.0,56.0,19.0,,15.0,159.0,158.0
77,77.1,77.19-5,7719-5/99,7719-5/99,18.0,,,,56.0,19.0,,15.0,159.0,158.0
77,77.2,77.21-7,7721-7/00,7721-7/00,18.0,,131.0,63.0,78.0,19.0,31.0,15.0,171.0,113.0
77,77.2,77.22-5,7722-5/00,7722-5/00,18.0,,132.0,63.0,79.0,19.0,31.0,15.0,171.0,113.0
77,77.2,77.23-3,7723-3/00,7723-3/00,18.0,,132.0,63.0,79.0,19.0,31.0,15.0,171.0,113.0
77,77.2,77.29-2,7729-2/01,7729-2/01,18.0,,133.0,63.0,78.0,19.0,31.0,15.0,171.0,113.0
77,77.2,77.29-2,7729-2/02,7729-2/02,18.0,,133.0,63.0,79.0,19.0,31.0,15.0,171.0,113.0
77,77.2,77.29-2,7729-2/03,7729-2/03,18.0,,133.0,63.0,79.0,19.0,31.0,15.0,183.0,113.0
77,77.2,77.29-2,7729-2/99,7729-2/99,18.0,,133.0,,79.0,19.0,31.0,15.0,171.0,113.0
77,77.3,77.31-4,7731-4/00,7731-4/00,18.0,2.0,131.0,67.0,91.0,19.0,31.0,15.0,184.0,159.0
77,77.3,77.32-2,7732-2/01,7732-2/01,18.0,2.0,131.0,67.0,92.0,19.0,31.0,15.0,184.0,159.0
77,77.3,77.32-2,7732-2/02,7732-2/02,18.0,2.0,131.0,66.0,91.0,19.0,31.0,15.0,184.0,
77,77.3,77.33-1,7733-1/00,7733-1/00,18.0,2.0,131.0,63.0,91.0,19.0,31.0,15.0,183.0,159.0
77,77.3,77.39-0,7739-0/01,7739-0/01,18.0,2.0,133.0,68.0,92.0,19.0,31.0,15.0,184.0,159.0
77,77.3,77.39-0,7739-0/02,7739-0/02,18.0,2.0,133.0,67.0,91.0,19.0,31.0,15.0,184.0,159.0
77,77.3,77.39-0,7739-0/03,7739-0/03,18.0,2.0,133.0,66.0,,19.0,31.0,15.0,179.0,159.0
77,77.3,77.39-0,7739-0/99,7739-0/99,18.0,2.0,133.0,68.0,91.0,19.0,31.0,15.0,184.0,159.0
77,77.4,77.40-3,7740-3/00,7740-3/00,18.0,36.0,,,,19.0,71.0,,,135.0
78,78.1,78.10-8,7810-8/00,7810-8/00,11.0,2.0,134.0,55.0,57.0,6.0,31.0,14.0,150.0,95.0
78,78.2,78.20-5,7820-5/00,7820-5/00,11.0,2.0,134.0,,,6.0,31.0,15.0,179.0,95.0
78,78.3,78.30-2,7830-2/00,7830-2/00,11.0,,158.0,,57.0,6.0,31.0,14.0,150.0,95.0
79,79.1,79.11-2,7911-2/00,7911-2/00,,3.0,62.0,86.0,201.0,12.0,52.0,11.0,169.0,199.0
79,79.1,79.12-1,7912-1/00,7912-1/00,,3.0,,,201.0,12.0,52.0,84.0,17.0,199.0
79,79.9,79.90-2,7990-2/00,7990-2/00,,4.0,51.0,278.0,201.0,12.0,52.0,85.0,280.0,199.0
80,80.1,80.11-1,8011-1/01,8011-1/01,,57.0,143.0,212.0,124.0,21.0,,119.0,328.0,289.0
80,80.1,80.11-1,8011-1/02,8011-1/02,,57.0,143.0,156.0,124.0,21.0,,119.0,293.0,289.0
80,80.1,80.12-9,8012-9/00,8012-9/00,,57.0,106.0,107.0,124.0,21.0,,56.0,301.0,289.0
80,80.2,80.20-0,8020-0/01,8020-0/01,,57.0,146.0,212.0,124.0,21.0,48.0,,328.0,289.0
80,80.2,80.20-0,8020-0/02,8020-0/02,,57.0,146.0,212.0,124.0,21.0,48.0,,328.0,289.0
80,80.3,80.30-7,8030-7/00,8030-7/00,,21.0,143.0,211.0,124.0,21.0,,,321.0,289.0
81,81.1,81.11-7,8111-7/00,8111-7/00,12.0,2.0,148.0,139.0,,11.0,32.0,146.0,249.0,290.0
81,81.1,81.12-5,8112-5/00,8112-5/00,12.0,2.0,148.0,,,11.0,32.0,78.0,,290.0
81,81.2,81.21-4,8121-4/00,8121-4/00,12.0,,148.0,131.0,199.0,11.0,58.0,,,291.0
81,81.2,81.22-2,8122-2/00,8122-2/00,12.0,,,,199.0,11.0,58.0,33.0,175.0,291.0
81,81.2,81.29-0,8129-0/00,8129-0/00,12.0,,73.0,307.0,199.0,11.0,58.0,145.0,330.0,291.0
81,81.3,81.30-3,8130-3/00,8130-3/00,12.0,64.0,145.0,112.0,181.0,11.0,,147.0,231.0,
82,82.1,82.11-3,8211-3/00,8211-3/00,21.0,14.0,147.0,139.0,,17.0,32.0,143.0,249.0,299.0
82,82.1,82.19-9,8219-9/01,8219-9/01,21.0,14.0,147.0,79.0,305.0,17.0,32.0,143.0,,299.0
82,82.1,82.19-9,8219-9/99,8219-9/99,21.0,14.0,147.0,,305.0,17.0,32.0,143.0,165.0,299.0
82,82.2,82.20-2,8220-2/00,8220-2/00,21.0,57.0,153.0,158.0,304.0,17.0,48.0,104.0,196.0,
82,82.3,82.30-0,8230-0/01,8230-0/01,21.0,9.0,,262.0,240.0,17.0,,154.0,178.0,
82,82.3,82.30-0,8230-0/02,8230-0/02,21.0,9.0,,251.0,240.0,17.0,,154.0,178.0,305.0
82,82.9,82.91-1,8291-1/00,8291-1/00,21.0,,146.0,204.0,304.0,17.0,62.0,104.0,329.0,
82,82.9,82.92-0,8292-0/00,8292-0/00,21.0,,115.0,73.0,69.0,17.0,62.0,60.0,,308.0
82,82.9,82.99-7,8299-7/01,8299-7/01,21.0,,55.0,164.0,,17.0,62.0,120.0,200.0,305.0
82,82.9,82.99-7,8299-7/02,8299-7/02,21.0,,55.0,107.0,306.0,17.0,62.0,120.0,300.0,309.0
82,82.9,82.99-7,8299-7/03,8299-7/03,21.0,,55.0,,307.0,17.0,62.0,120.0,,
82,82.9,82.99-7,8299-7/04,8299-7/04,21.0,,55.0,129.0,306.0,17.0,62.0,120.0,151.0,309.0
82,82.9,82.99-7,8299-7/05,8299-7/05,21.0,,55.0,,307.0,17.0,62.0,120.0,,308.0
82,82.9,82.99-7,8299-7/06,8299-7/06,21.0,,55.0,,307.0,17.0,62.0,120.0,,308.0
82,82.9,82.99-7,8299-7/07,8299-7/07,21.0,,55.0,190.0,,17.0,62.0,120.0,283.0,
82,82.9,82.99-7,8299-7/99,8299-7/99,21.0,,55.0,,306.0,17.0,62.0,120.0,320.0,308.0
84,84.1,84.11-6,8411-6/00,8411-6/00,22.0,14.0,,107.0,,20.0,47.0,62.0,142.0,228.0
84,84.1,84.12-4,8412-4/00,8412-4/00,22.0,14.0,165.0,,,20.0,47.0,119.0,,228.0
84,84.1,84.13-2,8413-2/00,8413-2/00,22.0,14.0,165.0,,94.0,20.0,47.0,119.0,,228.0
84,84.2,84.21-3,8421-3/00,8421-3/00,22.0,14.0,145.0,,94.0,20.0,50.0,155.0,,228.0
84,84.2,84.22-1,8422-1/00,8422-1/00,22.0,14.0,56.0,209.0,95.0,20.0,50.0,62.0,302.0,228.0
84,84.2,84.23-0,8423-0/00,8423-0/00,22.0,14.0,56.0,210.0,,20.0,50.0,62.0,302.0,228.0
84,84.2,84.24-8,8424-8/00,8424-8/00,22.0,14.0,56.0,210.0,94.0,20.0,50.0,62.0,302.0,228.0
84,84.2,84.25-6,8425-6/00,8425-6/00,22.0,14.0,56.0,209.0,94.0,20.0,50.0,62.0,302.0,228.0
84,84.3,84.30-2,8430-2/00,8430-2/00,22.0,46.0,83.0,151.0,95.0,20.0,16.0,,158.0,228.0
85,85.1,85.11-2,8511-2/00,8511-2/00,1.0,30.0,28.0,154.0,203.0,8.0,23.0,4.0,119.0,
85,85.1,85.12-1,8512-1/00,8512-1/00,1.0,30.0,28.0,154.0,203.0,8.0,23.0,4.0,119.0,46.0
85,85.1,85.13-9,8513-9/00,8513-9/00,1.0,30.0,28.0,137.0,203.0,8.0,23.0,4.0,,62.0
85,85.2,85.20-1,8520-1/00,8520-1/00,1.0,30.0,28.0,137.0,203.0,8.0,23.0,4.0,,61.0
85,85.3,85.31-7,8531-7/00,8531-7/00,1.0,30.0,28.0,155.0,203.0,8.0,23.0,4.0,119.0,
85,85.3,85.32-5,8532-5/00,8532-5/00,1.0,30.0,28.0,155.0,203.0,8.0,23.0,4.0,120.0,
85,85.3,85.33-3,8533-3/00,8533-3/00,1.0,30.0,28.0,155.0,203.0,8.0,23.0,4.0,120.0,46.0
85,85.4,85.41-4,8541-4/00,8541-4/00,1.0,30.0,28.0,127.0,203.0,8.0,23.0,4.0,96.0,46.0
85,85.4,85.42-2,8542-2/00,8542-2/00,1.0,30.0,28.0,127.0,203.0,8.0,23.0,4.0,96.0,61.0
85,85.5,85.50-3,8550-3/01,8550-3/01,1.0,,,125.0,,8.0,24.0,,,62.0
85,85.5,85.50-3,8550-3/02,8550-3/02,1.0,,,139.0,,8.0,24.0,,,61.0
85,85.9,85.91-1,8591-1/00,8591-1/00,1.0,,29.0,137.0,,8.0,24.0,4.0,104.0,11.0
85,85.9,85.92-9,8592-9/01,8592-9/01,1.0,,29.0,137.0,202.0,8.0,24.0,4.0,104.0,11.0
85,85.9,85.92-9,8592-9/02,8592-9/02,1.0,,29.0,,202.0,8.0,24.0,4.0,,12.0
85,85.9,85.92-9,8592-9/03,8592-9/03,1.0,,29.0,137.0,202.0,8.0,24.0,4.0,104.0,12.0
85,85.9,85.92-9,8592-9/99,8592-9/99,1.0,,29.0,224.0,192.0,8.0,24.0,4.0,,28.0
85,85.9,85.93-7,8593-7/00,8593-7/00,1.0,,29.0,137.0,203.0,8.0,24.0,4.0,104.0,28.0
85,85.9,85.99-6,8599-6/01,8599-6/01,1.0,,73.0,113.0,192.0,8.0,24.0,144.0,163.0,18.0
85,85.9,85.99-6,8599-6/02,8599-6/02,1.0,,73.0,113.0,192.0,8.0,24.0,144.0,84.0,18.0
85,85.9,85.99-6,8599-6/03,8599-6/03,1.0,,73.0,140.0,192.0,8.0,24.0,144.0,85.0,28.0
85,85.9,85.99-6,8599-6/04,8599-6/04,1.0,,73.0,,192.0,8.0,24.0,144.0,85.0,
85,85.9,85.99-6,8599-6/05,8599-6/05,1.0,,73.0,113.0,192.0,8.0,24.0,144.0,85.0,18.0
85,85.9,85.99-6,8599-6/99,8599-6/99,1.0,,73.0,307.0,192.0,8.0,24.0,144.0,,18.0
86,86.1,86.10-1,8610-1/01,8610-1/01,19.0,58.0,168.0,218.0,81.0,1.0,50.0,150.0,218.0,180.0
86,86.1,86.10-1,8610-1/02,8610-1/02,19.0,58.0,168.0,218.0,81.0,1.0,50.0,150.0,218.0,180.0
86,86.2,86.21-6,8621-6/01,8621-6/01,19.0,,168.0,219.0,64.0,1.0,50.0,148.0,164.0,180.0
86,86.2,86.21-6,8621-6/02,8621-6/02,19.0,,168.0,219.0,64.0,1.0,50.0,148.0,164.0,180.0
